,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
?????,"No. 208, Zhongzheng Rd, Taoyuan District, Taoyuan City, Taiwan 330",13,560,24.9946797,121.3110164,https://maps.google.com/?cid=4147780182156509096,Jingfu Temple,49,785,https://zh.wikipedia.org/wiki/%E6%A1%83%E5%9C%92%E6%99%AF%E7%A6%8F%E5%AE%AE,,54.2741920000616
?????,"No. 208, Zhongzheng Rd, Taoyuan District, Taoyuan City, Taiwan 330",13,560,24.9946797,121.3110164,https://maps.google.com/?cid=4147780182156509096,Jingfu Temple,49,785,https://zh.wikipedia.org/wiki/%E6%A1%83%E5%9C%92%E6%99%AF%E7%A6%8F%E5%AE%AE,,54.2741920000616
??????????????,"No. 208, Zhongzheng Rd, Taoyuan District, Taoyuan City, Taiwan 330",13,560,24.9946797,121.3110164,https://maps.google.com/?cid=4147780182156509096,Jingfu Temple,49,785,https://zh.wikipedia.org/wiki/%E6%A1%83%E5%9C%92%E6%99%AF%E7%A6%8F%E5%AE%AE,,54.2741920000616
?????,"111, Taiwan, Taipei City, Shilin District, ?????326?26?",11,563,25.1030871,121.5302866,https://maps.google.com/?cid=12105730057723758606,???????,47,1043,https://zh.wikipedia.org/wiki/%E8%8A%9D%E5%B1%B1%E5%B2%A9%E9%9A%98%E9%96%80,,53.148128184575256
?????,"No. 22?, Lane 95, Zhongshan Rd, Tamsui District, New Taipei City, Taiwan 251",12,611,25.1701098,121.4421393,https://maps.google.com/?cid=5908016031276246662,?????,89,1665,https://zh.wikipedia.org/wiki/%E6%B7%A1%E6%B0%B4%E9%BE%8D%E5%B1%B1%E5%AF%BA,,52.32560534740486
?????,"335, Taiwan, Taoyuan City, Daxi District, ???34?",19,564,24.890697,121.295214,https://maps.google.com/?cid=15917526541684721679,?????,68,1168,https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%A8%B0%E8%8A%B3%E5%8F%A4%E5%AE%85,,51.67268895378291
???,"Guishan Island, Toucheng Township, Yilan County, Taiwan 261",9,598,24.8419444,121.9519444,https://maps.google.com/?q=Guishan+Island&ftid=0x3467f4f99dff7663:0x950a58aaa1e59ebc,Guishan Island,78,1829,https://zh.wikipedia.org/wiki/%E9%BE%9C%E5%B1%B1%E5%B3%B6,"{'southwest': {'lat': 24.8318184, 'lng': 121.935937}, 'northeast': {'lat': 24.8520695, 'lng': 121.9679518}}",51.144932501918525
?????,"No. 62?, Section 2, Xinsheng S Rd, Da?an District, Taipei City, Taiwan 106",9,555,25.0278952,121.5340328,https://maps.google.com/?cid=8000354124673552008,Taipei Grand Mosque,51,1286,https://zh.wikipedia.org/wiki/%E5%8F%B0%E5%8C%97%E6%B8%85%E7%9C%9F%E5%AF%BA,,50.851503294591865
????,"No. 101?, Section 2, Fuxing Rd, Yilan City, Yilan County, Taiwan 260",8,533,24.7492413,121.7451819,https://maps.google.com/?cid=17132945142557713618,Taiwan Theater Museum,43,1202,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E6%88%B2%E5%8A%87,,49.84823363983611
??? (???),"No. 134, Zhonghua Rd, Changhua City, Changhua County, Taiwan 500",10,505,24.0789099,120.540917,https://maps.google.com/?cid=5092907038956918417,???,42,788,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%96%8B%E5%8C%96%E5%AF%BA,,49.48512548684397
?????,"No. 134, Zhonghua Rd, Changhua City, Changhua County, Taiwan 500",10,505,24.0789099,120.540917,https://maps.google.com/?cid=5092907038956918417,???,42,788,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%96%8B%E5%8C%96%E5%AF%BA,,49.48512548684397
????????,"No. 62?, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",9,494,25.0490329,121.5243789,https://maps.google.com/?cid=1720769227667706171,Zhongshan Presbyterian Church,39,775,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%9F%BA%E7%9D%A3%E9%95%B7%E8%80%81%E6%95%99%E6%9C%83,,48.757201823552364
???????,"251, Taiwan, New Taipei City, Tamsui District, ????42?6?",6,497,25.164599,121.449311,https://maps.google.com/?cid=8199018847251771024,???????,40,756,https://zh.wikipedia.org/wiki/%E6%B7%A1%E6%B0%B4%E6%B0%A3%E5%80%99%E8%A7%80%E6%B8%AC%E6%89%80,,48.75485702313875
???,"No. 107, Tong'an St, ??????100",10,622,25.021671,121.5204796,https://maps.google.com/?cid=15691519320529249070,Kishu An Forest of Literature,156,2833,https://zh.wikipedia.org/wiki/%E7%B4%80%E5%B7%9E%E5%BA%B5,,48.6193208839233
?????,"No. 54, Yancheng St, Yancheng District, Kaohsiung City, Taiwan 803",13,643,22.6259381,120.2840267,https://maps.google.com/?cid=12842977464161489787,?????,225,3237,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B1%B1%E5%9C%8B%E7%8E%8B,,48.597982806786504
????,"No. 27?, Ningxia Rd, Datong District, Taipei City, Taiwan 106",7,476,25.0555349,121.515835,https://maps.google.com/?cid=17221881249342493417,????,28,766,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%BE%B7%E6%98%9F%E5%A0%82,,48.42888534269464
?????,"No. 623, Zhongzhou 3rd Rd, Qijin District, Taiwan 805",11,475,22.6085393,120.2718278,https://maps.google.com/?cid=15019727604217321279,Gaoxiongshiqijinquqijin Elementary School,37,680,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%9B%84%E5%B8%82%E6%97%97%E6%B4%A5%E5%8D%80%E6%97%97%E6%B4%A5%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,47.962053319584506
????,"No. 623, Zhongzhou 3rd Rd, Qijin District, Taiwan 805",11,475,22.6085393,120.2718278,https://maps.google.com/?cid=15019727604217321279,Gaoxiongshiqijinquqijin Elementary School,37,680,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%9B%84%E5%B8%82%E6%97%97%E6%B4%A5%E5%8D%80%E6%97%97%E6%B4%A5%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,47.962053319584506
????????????,"No. 623, Zhongzhou 3rd Rd, Qijin District, Taiwan 805",11,475,22.6085393,120.2718278,https://maps.google.com/?cid=15019727604217321279,Gaoxiongshiqijinquqijin Elementary School,37,680,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%9B%84%E5%B8%82%E6%97%97%E6%B4%A5%E5%8D%80%E6%97%97%E6%B4%A5%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,47.962053319584506
???,"No. 1, Section 1, Zhongxiao E Rd, Zhongzheng District, Taipei City, Taiwan 100",13,591,25.046317,121.520966,https://maps.google.com/?cid=17066147186670630381,Executive Yuan,154,2396,https://zh.wikipedia.org/wiki/%E8%A1%8C%E6%94%BF%E9%99%A2,,47.11936627378604
????,"No. 101?, Heqing Rd, Hemei Township, Changhua County, Taiwan 508",11,526,24.111311,120.493924,https://maps.google.com/?cid=11247695434692476467,????,80,1294,https://zh.wikipedia.org/wiki/%E9%81%93%E6%9D%B1%E6%9B%B8%E9%99%A2,,46.503491216897835
???????,"No. 50, Section 1, Ren'ai Rd, Zhongzheng District, Taipei City, Taiwan 100",7,542,25.0379276,121.5245457,https://maps.google.com/?cid=2575610683039526696,Ministry of Transportation and Communications R.O.C.,97,1397,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E4%BA%A4%E9%80%9A%E9%83%A8,,46.45930450909052
??????,"940, Taiwan, Pingtung County, Fangliao Township, ??????215?",10,513,22.3615963,120.5963123,https://maps.google.com/?cid=9798814977265236799,??????,62,1302,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%8B%A2%E5%AF%AE%E4%BF%9D%E5%AE%89%E5%AE%AE,,46.288137410515446
??????,"No. 192, Section 3, Zhongshan Rd, Luodong Township, Yilan County, Taiwan 265",6,484,24.6749421,121.770236,https://maps.google.com/?cid=2888845225668937792,???,40,1088,https://zh.wikipedia.org/wiki/%E7%BE%85%E6%9D%B1%E9%8E%AE%E5%8B%89%E6%B0%91%E5%A0%82,,45.87595791198602
????,"710, Taiwan, ?????????",5,448,23.054355,120.247123,"https://maps.google.com/?q=710,+Taiwan,+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%89%E5%B4%81%E5%BA%97&ftid=0x346e7755b67de33b:0x39192bb47d24e02b",???,27,784,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B4%81%E5%BA%97%E7%A4%BE,"{'southwest': {'lat': 23.0440878, 'lng': 120.2311156}, 'northeast': {'lat': 23.0646215, 'lng': 120.2631304}}",45.480804908701856
???????,"No. 106?, Xianfu Rd, Taoyuan District, Taoyuan City, Taiwan 330",12,521,24.9942939,121.3027229,https://maps.google.com/?cid=4080108902359546317,"National Immigration Office, TaoYuan Branch",97,1381,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E5%85%A7%E6%94%BF%E9%83%A8,,45.14931157415182
????,"Hsinchu City, Taiwan 300",10,469,24.8138297,120.9674752,"https://maps.google.com/?q=Hsinchu+City,+Taiwan+300&ftid=0x34684a77b55ae7f7:0x5e4ce862e2a11ffb",Hsinchu City,56,923,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E7%A5%9E%E7%A4%BE,"{'southwest': {'lat': 24.7125478, 'lng': 120.8794077}, 'northeast': {'lat': 24.8569956, 'lng': 121.0335449}}",44.135339709859096
????,"No. 181-1, Section 3, Zhongshan N Rd, Zhongshan District, Taipei City, Taiwan 104",10,500,25.073131,121.524635,https://maps.google.com/?cid=8035999509063778347,Taipei Story House,79,1382,https://zh.wikipedia.org/wiki/%E5%8F%B0%E5%8C%97%E6%95%85%E4%BA%8B%E9%A4%A8,,43.962732214441495
?????,"No. 181-1, Section 3, Zhongshan N Rd, Zhongshan District, Taipei City, Taiwan 104",10,500,25.073131,121.524635,https://maps.google.com/?cid=8035999509063778347,Taipei Story House,79,1382,https://zh.wikipedia.org/wiki/%E5%8F%B0%E5%8C%97%E6%95%85%E4%BA%8B%E9%A4%A8,,43.962732214441495
??????????,"No. 15?, Chang'an W Rd, Zhongshan District, Taipei City, Taiwan 104",9,388,25.0502049,121.5206919,https://maps.google.com/?cid=6972081442564213896,??????????,17,510,https://zh.wikipedia.org/wiki/%E5%8F%B0%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E8%A1%9B%E7%94%9F%E5%B1%80%E8%88%8A%E5%9D%80,,43.782141489889646
????,"No. 19?, Lane 243, Zhongzheng Rd, Luzhou District, New Taipei City, Taiwan 247",8,479,25.0853749,121.4666549,https://maps.google.com/?cid=17191283059479395006,??????,59,1149,https://zh.wikipedia.org/wiki/%E8%98%86%E6%B4%B2%E6%9D%8E%E5%AE%85,,43.77848913706206
????,Taiwan,11,625,22.6768103,120.3066935,https://maps.google.com/?cid=14000593105869315195,Ecological District,329,6343,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E7%94%9F%E6%85%8B,,43.70784095824303
???,"East District, Hsinchu City, Taiwan 300",8,530,24.8041998,120.9702372,https://maps.google.com/?cid=13983205035332245843,Hsinchu East Gate,91,2493,https://zh.wikipedia.org/wiki/%E7%AB%B9%E5%A1%B9%E5%9F%8E,,43.62597859512421
?????,"No. 16, Lane 23, Yongfu St, Qishan District, Kaohsiung City, Taiwan 842",7,458,22.8866674,120.4823008,https://maps.google.com/?cid=4210394981521786098,?????,38,1231,https://zh.wikipedia.org/wiki/%E6%97%97%E5%B1%B1%E5%A4%A9%E5%90%8E%E5%AE%AE,,43.24306917146071
??????,"No. 16, Lane 84, Section 2, Zhongyi Rd, West Central District, Tainan City, Taiwan 700",11,510,22.9938523,120.2039576,https://maps.google.com/?cid=458319961205529549,??????,94,1956,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E9%A6%96%E5%BB%9F%E5%A4%A9%E5%A3%87,,42.97987781006124
????,"No. 16, Lane 84, Section 2, Zhongyi Rd, West Central District, Tainan City, Taiwan 700",11,510,22.9938523,120.2039576,https://maps.google.com/?cid=458319961205529549,??????,94,1956,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E9%A6%96%E5%BB%9F%E5%A4%A9%E5%A3%87,,42.97987781006124
???????????,"No. 1?, Section 1, Yanping N Rd, Datong District, Taipei City, Taiwan 103",8,511,25.048754,121.510948,https://maps.google.com/?cid=14813418316360212022,???????????(??????????????????????????),115,1583,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%90%B5%E9%81%93%E9%83%A8,,42.850033543875924
????,Taiwan,3,358,25.051227,121.574958,https://maps.google.com/?cid=10826029428671981567,????,12,386,https://zh.wikipedia.org/wiki/%E9%8C%AB%E5%8F%A3,,42.768741615262904
?????,"No. 100, Longshan St, Lukang Township, Changhua County, Taiwan 505",7,463,24.050476,120.435582,https://maps.google.com/?cid=14055299305461928090,Longshan Temple in Lugang,59,1074,https://zh.wikipedia.org/wiki/%E9%B9%BF%E6%B8%AF%E9%BE%8D%E5%B1%B1%E5%AF%BA,,42.50822890969154
????,"963, Taiwan, Taitung County, Taimali Township, ???????",6,509,22.530918,120.937667,https://maps.google.com/?cid=2959914454316989300,??,91,2629,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E6%BA%AB%E6%B3%89,,41.58182651497583
?????,"982, Taiwan, Hualien County, Zhuoxi Township, ?????",11,510,23.3279433,121.237765,"https://maps.google.com/?q=982,+Taiwan,+Hualien+County,+Zhuoxi+Township,+%E5%85%AB%E9%80%9A%E9%97%9C%E5%8F%A4%E9%81%93&ftid=0x346f1519bbf35cdf:0xd1f6368b62b6382e",?????,96,3161,https://zh.wikipedia.org/wiki/%E5%85%AB%E9%80%9A%E9%97%9C%E5%8F%A4%E9%81%93,,41.27389163958582
?????,"325, Taiwan, Taoyuan City, Longtan District, ????20??",3,413,24.866515,121.2078139,https://maps.google.com/?cid=1949102497321174762,?????,31,769,https://zh.wikipedia.org/wiki/%E9%BE%8D%E6%BD%AD%E8%81%96%E8%B9%9F%E4%BA%AD,,41.27361578298838
????,"100, Taiwan, Taipei City, Zhongzheng District, ????2?45?",9,444,25.0316762,121.5147972,https://maps.google.com/?cid=6046438206776431429,?????,54,1093,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E9%83%B5%E7%A5%A8,,41.235553600957836
??????,"No. 25?, Xiangyang Rd, Zhongzheng District, Taipei City, Taiwan 100",7,419,25.0435666,121.5141618,https://maps.google.com/?cid=5427844814661585384,??????(??????),37,858,https://zh.wikipedia.org/wiki/%E5%8B%B8%E6%A5%AD%E9%8A%80%E8%A1%8C%E8%88%8A%E5%BB%88,,41.09778547586836
?????,"No. 78, Yongle St, Changhua City, Changhua County, Taiwan 500",7,447,24.076998,120.54204,https://maps.google.com/?cid=4104896360025427090,???,56,1128,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E6%85%B6%E5%AE%89%E5%AE%AE,,41.072765920292376
???,"Lvdao Township, Taitung County, Taiwan 951",8,512,22.6581103,121.4856066,"https://maps.google.com/?q=Lvdao+Township,+Taitung+County,+Taiwan+951&ftid=0x346f8d017ed07a51:0x375f7a2b26627f0f",Lvdao Township,129,2698,https://zh.wikipedia.org/wiki/%E7%B6%A0%E5%B3%B6%E9%84%89,"{'southwest': {'lat': 22.632875, 'lng': 121.463886}, 'northeast': {'lat': 22.6825065, 'lng': 121.5137009}}",40.75210057674032
?????????,"No. 60?, Xinmin Rd, Beitou District, Taipei City, Taiwan 112",13,386,25.139818,121.509775,https://maps.google.com/?cid=3655983871312533952,Tri-Service General Hospital Beitou Branch,41,472,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%BB%8D%E7%B8%BD%E9%86%AB%E9%99%A2%E5%8C%97%E6%8A%95%E5%88%86%E9%99%A2,,40.423275041714746
???,"Nantou County, Taiwan",16,580,23.9609981,120.9718638,"https://maps.google.com/?q=Nantou+County,+Taiwan&ftid=0x3468d6aa1a5d49ad:0x1348fba95f17f6da",Nantou County,471,5373,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%8A%95%E7%B8%A3,"{'southwest': {'lat': 23.435385, 'lng': 120.6155614}, 'northeast': {'lat': 24.2463089, 'lng': 121.3494752}}",40.423223596126654
?????,"No. 211, Guangzhou St, Wanhua District, Taipei City, Taiwan 10853",9,548,25.0371623,121.4999007,https://maps.google.com/?cid=17935641996312190090,Lungshan Temple,265,4115,https://zh.wikipedia.org/wiki/%E8%89%8B%E8%88%BA%E9%BE%8D%E5%B1%B1%E5%AF%BA,,40.06582033364923
???,"No. 231?, Section 4, Yanping N Rd, Datong District, Taipei City, Taiwan 103",10,451,25.075548,121.5119359,https://maps.google.com/?cid=3626197644759609396,?????(???),71,1419,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%82%85%E8%A8%98%E7%A5%96%E5%AE%85,,40.016014898029916
?????,"No. 231?, Section 4, Yanping N Rd, Datong District, Taipei City, Taiwan 103",10,451,25.075548,121.5119359,https://maps.google.com/?cid=3626197644759609396,?????(???),71,1419,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%82%85%E8%A8%98%E7%A5%96%E5%AE%85,,40.016014898029916
????,"No. 167-1, Gangdong Rd, Wanli District, New Taipei City, Taiwan 207",10,560,25.2072029,121.690895,https://maps.google.com/?cid=16487985207228655703,??????,297,5686,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E5%9C%B0%E8%B3%AA,,39.75035540773297
?????,"East District, Hsinchu City, Taiwan 300",5,365,24.8027134,120.9665604,https://maps.google.com/?cid=10577572458862468041,???,25,482,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E9%97%9C%E5%B8%9D%E5%BB%9F,,39.375022869978736
???,"No. 64?, Zhongzheng Rd, Tamsui District, New Taipei City, Taiwan 251",8,414,25.1697729,121.4428119,https://maps.google.com/?cid=11339183748829489896,???,54,836,https://zh.wikipedia.org/wiki/%E6%99%89%E5%BE%B7%E5%AE%AE,,39.374440316246826
?????,"No. 64?, Zhongzheng Rd, Tamsui District, New Taipei City, Taiwan 251",8,414,25.1697729,121.4428119,https://maps.google.com/?cid=11339183748829489896,???,54,836,https://zh.wikipedia.org/wiki/%E6%99%89%E5%BE%B7%E5%AE%AE,,39.374440316246826
????,"Tamsui District, New Taipei City, Taiwan 251",5,421,25.1839578,121.4271005,https://maps.google.com/?cid=5945756193377848321,Huweipaotai Park,43,1183,https://zh.wikipedia.org/wiki/%E6%BB%AC%E5%B0%BE%E7%A0%B2%E5%8F%B0,,39.309739504607805
????,"Tamsui District, New Taipei City, Taiwan 251",5,421,25.1839578,121.4271005,https://maps.google.com/?cid=5945756193377848321,Huweipaotai Park,43,1183,https://zh.wikipedia.org/wiki/%E6%BB%AC%E5%B0%BE%E7%A0%B2%E5%8F%B0,,39.309739504607805
?????,"No. 6, Zhongzheng Rd, Beipu Township, Hsinchu County, Taiwan 314",8,431,24.70055,121.057668,https://maps.google.com/?cid=428813776995220002,?????,65,1158,https://zh.wikipedia.org/wiki/%E9%87%91%E5%BB%A3%E7%A6%8F%E5%85%AC%E9%A4%A8,,39.09576769293009
??????,"No. 2, Zhongshan Rd, Beitou District, Taipei City, Taiwan 112",6,448,25.1366919,121.5071487,https://maps.google.com/?cid=12533956645974968892,??????? The Beitou Hot Spring Museum,60,1998,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%8A%95%E6%BA%AB%E6%B3%89%E5%8D%9A%E7%89%A9%E9%A4%A8,,38.82250978444916
????,Taiwan,7,438,24.378065,120.654118,https://maps.google.com/?cid=12552503172258267099,Rinan Station,93,1173,https://zh.wikipedia.org/wiki/%E6%97%A5%E5%8D%97%E8%BB%8A%E7%AB%99,,38.362335710059305
???????,"No. 114, Xinmei St, West Central District, Tainan City, Taiwan 700",9,361,22.996435,120.200865,https://maps.google.com/?cid=4408906455618349636,????,30,537,https://zh.wikipedia.org/wiki/%E9%96%8B%E5%9F%BA%E6%AD%A6%E5%BB%9F%E5%8E%9F%E6%AD%A3%E6%AE%BF,,38.194749028255075
????,"No. 1-2, Lane 21, Dabu St, Zhongzheng District, Taipei City, Taiwan 100",5,361,25.0322699,121.5051318,https://maps.google.com/?cid=221604611846836887,Miruna???,25,655,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E6%94%9D%E5%BD%B1,,37.718306056221536
??????,"No. 47, Nanhai Rd, Zhongzheng District, Taipei City, Taiwan 100",8,435,25.03195749999999,121.512343,https://maps.google.com/?cid=14731509735783716576,????,85,1534,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%B5%B7%E5%AD%B8%E5%9C%92,,37.611587003773366
????,"No. 47, Nanhai Rd, Zhongzheng District, Taipei City, Taiwan 100",8,435,25.03195749999999,121.512343,https://maps.google.com/?cid=14731509735783716576,????,85,1534,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%B5%B7%E5%AD%B8%E5%9C%92,,37.611587003773366
??????,"No. 9, Yumen St, Zhongshan District, Taipei City, Taiwan 104",5,427,25.0724881,121.5208683,https://maps.google.com/?cid=17425152235742878499,????,67,1496,https://zh.wikipedia.org/wiki/%E8%87%A8%E6%BF%9F%E8%AD%B7%E5%9C%8B%E7%A6%AA%E5%AF%BA,,37.51549214647389
?????,"No. 20?, Jingyi St, Beigang Township, Yunlin County, Taiwan 651",5,384,23.5677199,120.3028599,https://maps.google.com/?cid=4145425656202384487,?????,42,786,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%B8%AF%E7%BE%A9%E6%B0%91%E5%BB%9F,,37.387214556736666
????,Taiwan,12,398,24.97248,121.392614,https://maps.google.com/?cid=6529692508419561600,Shanjia Station,82,828,https://zh.wikipedia.org/wiki/%E5%B1%B1%E4%BD%B3%E8%BB%8A%E7%AB%99,,36.851506507491855
?????,"Sanzhi District, New Taipei City, Taiwan 252",8,460,25.2593452,121.5024341,"https://maps.google.com/?q=Sanzhi+District,+New+Taipei+City,+Taiwan+252&ftid=0x3442b11620ac4451:0x5d0e148a7e8f8ca9",Sanzhi District,176,1971,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%8A%9D%E5%8D%80,"{'southwest': {'lat': 25.1791262, 'lng': 121.4489898}, 'northeast': {'lat': 25.281289, 'lng': 121.5659922}}",36.68637296509879
?????,"No. 20, Bijiang St, Xinzhuang District, New Taipei City, Taiwan 242",6,446,25.0343207,121.4548235,https://maps.google.com/?cid=16554291438307119059,?????,91,2482,https://zh.wikipedia.org/wiki/%E6%96%B0%E8%8E%8A%E6%96%87%E6%98%8C%E7%A5%A0,,36.66545687015265
?????,"No. 48, Hanxi St, East District, Taichung City, Taiwan 401",7,400,24.14070169999999,120.6980189,https://maps.google.com/?cid=10627681456724505630,???,62,1072,https://zh.wikipedia.org/wiki/%E5%8F%B0%E4%B8%AD%E6%A8%82%E6%88%90%E5%AE%AE,,36.6520859825407
?????,"No. 109, Zhongzheng Rd, Tuku Township, Yunlin County, Taiwan 633",8,374,23.6764551,120.3907122,https://maps.google.com/?cid=14604150824002812122,???,43,790,https://zh.wikipedia.org/wiki/%E5%9C%9F%E5%BA%AB%E9%A0%86%E5%A4%A9%E5%AE%AE,,36.61377041621695
????,"No. 32?, Zhenli St, Tamsui District, New Taipei City, Taiwan 251",5,359,25.17602,121.434485,https://maps.google.com/?cid=11611305780748036471,??????,31,709,https://zh.wikipedia.org/wiki/%E7%89%9B%E6%B4%A5%E5%AD%B8%E5%A0%82,,36.407854153449286
??????,"No. 32?, Zhenli St, Tamsui District, New Taipei City, Taiwan 251",5,359,25.17602,121.434485,https://maps.google.com/?cid=11611305780748036471,??????,31,709,https://zh.wikipedia.org/wiki/%E7%89%9B%E6%B4%A5%E5%AD%B8%E5%A0%82,,36.407854153449286
????????,"Da?an District, Taipei City, Taiwan 106",7,369,25.0327519,121.526762,https://maps.google.com/?cid=17638754612567446456,Remains of Taipei prison walls,38,812,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E7%9B%A3%E7%8D%84%E5%9C%8D%E7%89%86%E9%81%BA%E8%B9%9F,,36.373885427395
????????,"Da?an District, Taipei City, Taiwan 106",7,369,25.0327519,121.526762,https://maps.google.com/?cid=17638754612567446456,Remains of Taipei prison walls,38,812,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E7%9B%A3%E7%8D%84%E5%9C%8D%E7%89%86%E9%81%BA%E8%B9%9F,,36.373885427395
?????????,"Zhongzheng District, Taipei City, Taiwan 100",7,375,25.04233589999999,121.515065,https://maps.google.com/?cid=6661017631166623062,?????????,44,829,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BB%A3%E6%92%AD%E9%9B%BB%E8%87%BA%E6%94%BE%E9%80%81%E4%BA%AD,,36.365679526142905
?????????,"Zhongzheng District, Taipei City, Taiwan 100",7,375,25.04233589999999,121.515065,https://maps.google.com/?cid=6661017631166623062,?????????,44,829,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BB%A3%E6%92%AD%E9%9B%BB%E8%87%BA%E6%94%BE%E9%80%81%E4%BA%AD,,36.365679526142905
